timestamp,use_reduction,latent_dim,conv_blocks,filters,kernel_size,n_train,n_test,classifier_epochs,classifier_batch_size,autoencoder_epochs,autoencoder_batch_size,train_seconds,accuracy,balanced_accuracy,kappa,precision,recall,f1,tn,fp,fn,tp
2026-06-03T10:34:48,True,2,1,[16],5,700,300,12,32,20,32,1.2344840000150725,0.5366666666666666,0.5202991452991453,0.04190791287565465,0.5925925925925926,0.1111111111111111,0.1871345029239766,145,11,128,16
2026-06-03T10:34:50,True,2,1,[32],3,700,300,12,32,20,32,1.2518357999797445,0.5533333333333333,0.5408653846153846,0.08369803063457337,0.5892857142857143,0.22916666666666666,0.33,133,23,111,33
2026-06-03T10:34:52,True,2,1,[32],5,700,300,12,32,20,32,1.1974686000030488,0.5533333333333333,0.5422008547008547,0.08619749045280956,0.5757575757575758,0.2638888888888889,0.3619047619047619,128,28,106,38
2026-06-03T10:34:53,True,2,1,[32],3,700,300,12,32,20,32,1.207809499988798,0.5,0.5034722222222222,0.0068855932203388814,0.48295454545454547,0.5902777777777778,0.53125,65,91,59,85
2026-06-03T10:34:55,True,2,1,[32],5,700,300,12,32,20,32,1.255818100005854,0.53,0.5211004273504274,0.042899809937550826,0.5180722891566265,0.2986111111111111,0.3788546255506608,116,40,101,43
2026-06-03T10:34:57,True,2,2,"[32, 64]",3,700,300,12,32,20,32,1.4512152000097558,0.5366666666666666,0.5283119658119658,0.05749932194195817,0.5287356321839081,0.3194444444444444,0.39826839826839827,115,41,98,46
2026-06-03T10:34:59,True,2,2,"[32, 64]",5,700,300,12,32,20,32,1.5803163000091445,0.54,0.5539529914529915,0.10482615464452527,0.5118110236220472,0.9027777777777778,0.6532663316582915,32,124,14,130
2026-06-03T10:35:06,True,4,1,[16],3,700,300,12,32,20,32,1.21865299998899,0.6666666666666666,0.6589209401709402,0.3224932249322493,0.7444444444444445,0.4652777777777778,0.5726495726495726,133,23,77,67
2026-06-03T10:35:08,True,4,1,[16],5,700,300,12,32,20,32,1.2360054000164382,0.6,0.6084401709401709,0.21301154249737664,0.5566037735849056,0.8194444444444444,0.6629213483146067,62,94,26,118
2026-06-03T10:35:09,True,4,1,[32],3,700,300,12,32,20,32,1.220064099994488,0.63,0.6212606837606838,0.24653814824871023,0.6987951807228916,0.4027777777777778,0.5110132158590308,131,25,86,58
2026-06-03T10:35:11,True,4,1,[32],5,700,300,12,32,20,32,1.2136543999949936,0.67,0.6607905982905984,0.3272628431639032,0.7848101265822784,0.4305555555555556,0.5560538116591929,139,17,82,62
2026-06-03T10:35:13,True,4,1,[32],3,700,300,12,32,20,32,1.2469376999943051,0.5933333333333334,0.6020299145299145,0.20031463030938645,0.5514018691588785,0.8194444444444444,0.659217877094972,60,96,26,118
2026-06-03T10:35:14,True,4,1,[32],5,700,300,12,32,20,32,1.2495885000098497,0.6566666666666666,0.6541132478632479,0.3094663448645749,0.6589147286821705,0.5902777777777778,0.6227106227106227,112,44,59,85
2026-06-03T10:35:16,True,4,2,"[32, 64]",3,700,300,12,32,20,32,1.478846199985128,0.64,0.6434294871794872,0.28457869634340227,0.603448275862069,0.7291666666666666,0.660377358490566,87,69,39,105
2026-06-03T10:35:18,True,4,2,"[32, 64]",5,700,300,12,32,20,32,1.5670644999772776,0.48,0.4983974358974359,-0.0030864197530864335,0.4791666666666667,0.9583333333333334,0.6388888888888888,6,150,6,138
2026-06-03T10:35:26,True,8,1,[16],3,700,300,12,32,20,32,1.2659798999957275,0.76,0.7588141025641025,0.5184590690208668,0.7608695652173914,0.7291666666666666,0.7446808510638298,123,33,39,105
2026-06-03T10:35:27,True,8,1,[16],5,700,300,12,32,20,32,1.2519774999818765,0.72,0.7227564102564102,0.4426751592356688,0.6785714285714286,0.7916666666666666,0.7307692307692307,102,54,30,114
2026-06-03T10:35:29,True,8,1,[32],3,700,300,12,32,20,32,1.240363899996737,0.74,0.7422542735042735,0.4819341126461212,0.7012195121951219,0.7986111111111112,0.7467532467532467,107,49,29,115
2026-06-03T10:35:31,True,8,1,[32],5,700,300,12,32,20,32,1.2549339999968652,0.74,0.7417200854700854,0.4813829787234043,0.70625,0.7847222222222222,0.743421052631579,109,47,31,113
2026-06-03T10:35:33,True,8,1,[32],3,700,300,12,32,20,32,1.2733632999879774,0.7333333333333333,0.733974358974359,0.4669509594882729,0.7105263157894737,0.75,0.7297297297297297,112,44,36,108
2026-06-03T10:35:34,True,8,1,[32],5,700,300,12,32,20,32,1.2497251000022516,0.76,0.7596153846153846,0.5192307692307692,0.75,0.75,0.75,120,36,36,108
2026-06-03T10:35:36,True,8,2,"[32, 64]",3,700,300,12,32,20,32,1.5026502000109758,0.7433333333333333,0.7443910256410257,0.4873501997336884,0.7161290322580646,0.7708333333333334,0.7424749163879598,112,44,33,111
2026-06-03T10:35:39,True,8,2,"[32, 64]",5,700,300,12,32,20,32,1.5711504000064451,0.71,0.7051282051282051,0.4139046079223929,0.7567567567567568,0.5833333333333334,0.6588235294117647,129,27,60,84
